route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
52,7902,15480068,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14297,7269,0,0
52,7802,15478042,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7269,0,0
52,7902,15480095,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7269,0,0
52,7802,15478011,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14335,7269,0,0
52,7902,15480069,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14335,7269,0,0
52,7902,15480096,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14287,7269,0,0
52,7802,15478043,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14287,7269,0,0
52,7902,15480070,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14343,7269,0,0
52,7802,15478012,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14343,7269,0,0
52,7902,15480097,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14297,7269,0,0
52,7802,15478044,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14297,7269,0,0
52,7802,15478013,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7269,0,0
52,7902,15480071,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7269,0,0
52,7902,15480098,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14335,7269,0,0
52,7802,15478045,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14335,7269,0,0
52,7802,15478014,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14287,7269,0,0
52,7902,15480072,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14287,7269,0,0
52,7902,15480099,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14343,7269,0,0
52,7802,15478046,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14343,7269,0,0
52,7802,15478015,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14297,7269,0,0
52,7902,15480073,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14297,7269,0,0
52,7802,15478055,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7269,0,0
52,7902,15480108,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7269,0,0
52,7802,15478087,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14358,7265,0,0
52,7802,15478016,52 CROSSTOWN TO SCOTIA SQUARE,,0,14335,7261,0,0
52,7902,15480074,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14335,7269,0,0
52,7802,15478088,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7265,0,0
52,7902,15480115,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14287,7269,0,0
52,7802,15478064,52 CROSSTOWN TO SCOTIA SQUARE,,0,14287,7261,0,0
52,7802,15478089,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14358,7265,0,0
52,7902,15480075,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14343,7269,0,0
52,7802,15478017,52 CROSSTOWN TO SCOTIA SQUARE,,0,14343,7261,0,0
52,7802,15478090,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7265,0,0
52,7902,15480114,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14297,7269,0,0
52,7802,15478061,52 CROSSTOWN TO SCOTIA SQUARE,,0,14297,7261,0,0
52,7802,15478091,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14358,7265,0,0
52,7802,15478018,52 CROSSTOWN TO SCOTIA SQUARE,,0,14335,7261,0,0
52,7902,15480076,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7269,0,0
52,7802,15478092,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7265,0,0
52,7802,15478060,52 CROSSTOWN TO SCOTIA SQUARE,,0,14287,7261,0,0
52,7902,15480113,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14335,7269,0,0
52,7802,15478093,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14358,7265,0,0
52,7902,15480077,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14287,7269,0,0
52,7802,15478019,52 CROSSTOWN TO SCOTIA SQUARE,,0,14343,7261,0,0
52,7802,15478094,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7265,0,0
52,7802,15478065,52 CROSSTOWN TO SCOTIA SQUARE,,0,14297,7261,0,0
52,7902,15480116,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14343,7269,0,0
52,7802,15478095,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14358,7265,0,0
52,7902,15480078,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14297,7269,0,0
52,7802,15478020,52 CROSSTOWN TO SCOTIA SQUARE,,0,14335,7261,0,0
52,7802,15478096,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7265,0,0
52,7802,15478069,52 CROSSTOWN TO SCOTIA SQUARE,,0,14287,7261,0,0
52,7902,15480118,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14346,7269,0,0
52,7802,15478097,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14358,7265,0,0
52,7902,15480079,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14335,7269,0,0
52,7802,15478021,52 CROSSTOWN TO SCOTIA SQUARE,,0,14343,7261,0,0
52,7802,15478098,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14358,7265,0,0
52,7902,15480119,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14287,7269,0,0
52,7802,15478071,52 CROSSTOWN TO SCOTIA SQUARE,,0,14297,7261,0,0
52,7802,15478099,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14358,7265,0,0
52,7902,15480092,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14343,7269,0,0
52,7802,15478039,52 CROSSTOWN TO SCOTIA SQUARE,,0,14335,7261,0,0
52,7802,15478100,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14358,7265,0,0
52,7902,15480124,52 CROSSTOWN TO BURNSIDE GARAGE,,0,14297,7269,0,0
52,7802,15478076,52 CROSSTOWN TO SCOTIA SQUARE,,0,14287,7261,0,0
52,7902,15480123,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7421,0,0
52,7802,15478075,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7421,0,0
52,7902,15480122,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7802,15478074,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7902,15480121,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7802,15478073,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7802,15478005,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7902,15480063,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7902,15480111,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7802,15478058,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7802,15478024,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7902,15480081,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7902,15480110,52 CROSSTOWN TO BAYERS LAKE,,1,14346,7423,0,0
52,7802,15478057,52 CROSSTOWN TO BAYERS LAKE,,1,14346,7423,0,0
52,7802,15478025,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7902,15480082,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7902,15480100,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7802,15478047,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7902,15480083,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7802,15478026,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7902,15480101,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7802,15478048,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7802,15478027,52 CROSSTOWN TO BAYERS LAKE,,1,14346,7423,0,0
52,7902,15480084,52 CROSSTOWN TO BAYERS LAKE,,1,14346,7423,0,0
52,7902,15480102,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7802,15478049,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7802,15478028,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7902,15480085,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7902,15480103,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7802,15478050,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7802,15478029,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7902,15480086,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7802,15478051,52 CROSSTOWN TO BAYERS LAKE,,1,14346,7423,0,0
52,7902,15480104,52 CROSSTOWN TO BAYERS LAKE,,1,14346,7423,0,0
52,7802,15478030,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7902,15480087,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7902,15480105,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7802,15478052,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7902,15480088,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7802,15478031,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7902,15480106,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7802,15478053,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7802,15478032,52 CROSSTOWN TO BAYERS LAKE,,1,14346,7423,0,0
52,7902,15480089,52 CROSSTOWN TO BAYERS LAKE,,1,14346,7423,0,0
52,7902,15480107,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7802,15478054,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7802,15478033,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7902,15480090,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7902,15480117,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7802,15478066,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7802,15478034,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7902,15480091,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7802,15478077,52 CROSSTOWN TO BRIDGE TERMINAL,,1,14346,7424,0,0
52,7802,15478067,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7419,0,0
52,7902,15480125,52 CROSSTOWN TO BAYERS LAKE,,1,14346,7423,0,0
52,7802,15478078,52 CROSSTOWN TO BRIDGE TERMINAL,,1,14358,7424,0,0
52,7802,15478035,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7419,0,0
52,7902,15480126,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7802,15478079,52 CROSSTOWN TO BRIDGE TERMINAL,,1,14346,7424,0,0
52,7902,15480127,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7802,15478068,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7419,0,0
52,7802,15478080,52 CROSSTOWN TO BRIDGE TERMINAL,,1,14358,7424,0,0
52,7802,15478036,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7419,0,0
52,7902,15480128,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7802,15478081,52 CROSSTOWN TO BRIDGE TERMINAL,,1,14346,7424,0,0
52,7902,15480129,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7802,15478063,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7419,0,0
52,7802,15478082,52 CROSSTOWN TO BRIDGE TERMINAL,,1,14358,7424,0,0
52,7802,15478037,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7419,0,0
52,7902,15480130,52 CROSSTOWN TO BAYERS LAKE,,1,14346,7423,0,0
52,7802,15478083,52 CROSSTOWN TO BRIDGE TERMINAL,,1,14346,7424,0,0
52,7802,15478062,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7419,0,0
52,7902,15480131,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7423,0,0
52,7802,15478084,52 CROSSTOWN TO BRIDGE TERMINAL,,1,14358,7424,0,0
52,7902,15480132,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7423,0,0
52,7802,15478022,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7419,0,0
52,7802,15478085,52 CROSSTOWN TO BRIDGE TERMINAL,,1,14346,7424,0,0
52,7802,15478070,52 CROSSTOWN TO BAYERS LAKE,,1,14335,7419,0,0
52,7902,15480133,52 CROSSTOWN TO BAYERS LAKE,,1,14343,7423,0,0
52,7802,15478086,52 CROSSTOWN TO BRIDGE TERMINAL,,1,14358,7424,0,0
52,7902,15480134,52 CROSSTOWN TO BAYERS LAKE,,1,14297,7423,0,0
52,7802,15478038,52 CROSSTOWN TO BAYERS LAKE,,1,14287,7419,0,0
53,7902,15478806,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14322,7273,0,0
53,7802,15476717,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14322,7273,0,0
53,7802,15476718,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7902,15478807,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7802,15476719,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14322,7273,0,0
53,7902,15478808,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14322,7273,0,0
53,7802,15476720,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7902,15478809,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7802,15476721,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7902,15478810,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7902,15478811,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14322,7273,0,0
53,7802,15476722,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14322,7273,0,0
53,7902,15478812,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7802,15476723,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7802,15476724,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7902,15478813,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7802,15476725,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14322,7273,0,0
53,7902,15478814,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14322,7273,0,0
53,7802,15476726,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7902,15478815,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7902,15478816,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7802,15476727,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7902,15478817,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14322,7273,0,0
53,7802,15476728,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14322,7273,0,0
53,7802,15476729,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7902,15478818,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7802,15476730,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7902,15478819,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7902,15478820,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7802,15476731,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7902,15478821,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7802,15476732,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7802,15476733,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7902,15478822,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14320,7273,0,0
53,7802,15476734,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7902,15478823,53 NOTTING PARK TO BRIDGE TERMINAL,,0,14347,7273,0,0
53,7802,15476699,53 NOTTING PK TO HIGHFIELD TERM,,1,14322,7426,0,0
53,7902,15478788,53 NOTTING PK TO HIGHFIELD TERM,,1,14322,7426,0,0
53,7802,15476700,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7902,15478789,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7902,15478790,53 NOTTING PK TO HIGHFIELD TERM,,1,14322,7426,0,0
53,7802,15476701,53 NOTTING PK TO HIGHFIELD TERM,,1,14322,7426,0,0
53,7802,15476702,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7902,15478791,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7902,15478792,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7802,15476703,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7802,15476704,53 NOTTING PK TO HIGHFIELD TERM,,1,14322,7426,0,0
53,7902,15478793,53 NOTTING PK TO HIGHFIELD TERM,,1,14322,7426,0,0
53,7902,15478794,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7802,15476705,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7802,15476706,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7902,15478795,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7902,15478796,53 NOTTING PK TO HIGHFIELD TERM,,1,14322,7426,0,0
53,7802,15476707,53 NOTTING PK TO HIGHFIELD TERM,,1,14322,7426,0,0
53,7802,15476708,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7902,15478797,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7902,15478798,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7802,15476709,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7802,15476710,53 NOTTING PK TO HIGHFIELD TERM,,1,14322,7426,0,0
53,7902,15478799,53 NOTTING PK TO HIGHFIELD TERM,,1,14322,7426,0,0
53,7902,15478800,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7802,15476711,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7802,15476712,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7902,15478801,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7802,15476713,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7902,15478802,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7902,15478803,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7802,15476714,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7902,15478804,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7802,15476715,53 NOTTING PK TO HIGHFIELD TERM,,1,14320,7426,0,0
53,7802,15476716,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
53,7902,15478805,53 NOTTING PK TO HIGHFIELD TERM,,1,14347,7426,0,0
54,7902,15479116,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7802,15477029,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7802,15477020,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7902,15479107,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7902,15479108,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7802,15477021,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7802,15477022,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7902,15479109,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7902,15479110,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7802,15477023,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7802,15477024,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7902,15479111,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7902,15479112,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7802,15477025,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7802,15477026,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7902,15479113,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7902,15479114,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7802,15477027,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7902,15479115,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7802,15477028,54 ALDERNEY GATE,,0,14342,7274,0,0
54,7902,15479117,54 MONTEBELLO,,1,14342,7427,0,0
54,7802,15477030,54 MONTEBELLO,,1,14342,7427,0,0
54,7802,15477011,54 MONTEBELLO,,1,14342,7427,0,0
54,7902,15479098,54 MONTEBELLO,,1,14342,7427,0,0
54,7902,15479099,54 MONTEBELLO,,1,14342,7427,0,0
54,7802,15477012,54 MONTEBELLO,,1,14342,7427,0,0
54,7802,15477013,54 MONTEBELLO,,1,14342,7427,0,0
54,7902,15479100,54 MONTEBELLO,,1,14342,7427,0,0
54,7902,15479101,54 MONTEBELLO,,1,14342,7427,0,0
54,7802,15477014,54 MONTEBELLO,,1,14342,7427,0,0
54,7802,15477015,54 MONTEBELLO,,1,14342,7427,0,0
54,7902,15479102,54 MONTEBELLO,,1,14342,7427,0,0
54,7902,15479103,54 MONTEBELLO,,1,14342,7427,0,0
54,7802,15477016,54 MONTEBELLO,,1,14342,7427,0,0
54,7802,15477017,54 MONTEBELLO,,1,14342,7427,0,0
54,7902,15479104,54 MONTEBELLO,,1,14342,7427,0,0
54,7902,15479105,54 MONTEBELLO,,1,14342,7427,0,0
54,7802,15477018,54 MONTEBELLO,,1,14342,7427,0,0
54,7802,15477019,54 MONTEBELLO,,1,14342,7427,0,0
54,7902,15479106,54 MONTEBELLO,,1,14342,7427,0,0
55,7802,15477060,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479147,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7802,15477057,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479144,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479145,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7802,15477058,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7802,15477051,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479138,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479139,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7802,15477052,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7802,15477042,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479129,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7802,15477043,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479130,55 BRIDGE TERMINAL,,0,14333,7275,0,0
55,7802,15477044,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479131,55 BRIDGE TERMINAL,,0,14333,7275,0,0
55,7802,15477045,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479132,55 BRIDGE TERMINAL,,0,14333,7275,0,0
55,7802,15477046,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479133,55 BRIDGE TERMINAL,,0,14333,7275,0,0
55,7802,15477047,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479134,55 BRIDGE TERMINAL,,0,14333,7275,0,0
55,7802,15477048,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479135,55 BRIDGE TERMINAL,,0,14333,7275,0,0
55,7802,15477049,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479136,55 BRIDGE TERMINAL,,0,14333,7275,0,0
55,7802,15477066,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479153,55 BRIDGE TERMINAL,,0,14333,7275,0,0
55,7802,15477061,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479148,55 BRIDGE TERMINAL,,0,14333,7275,0,0
55,7802,15477062,55 BRIDGE TERMINAL,,0,14312,7275,0,0
55,7902,15479149,55 BRIDGE TERMINAL,,0,14333,7275,0,0
55,7902,15479146,55 PORT WALLACE,,1,14312,7430,0,0
55,7802,15477059,55 PORT WALLACE,,1,14312,7430,0,0
55,7802,15477053,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479140,55 PORT WALLACE,,1,14312,7429,0,0
55,7802,15477054,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479141,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479142,55 PORT WALLACE,,1,14312,7429,0,0
55,7802,15477055,55 PORT WALLACE,,1,14312,7429,0,0
55,7802,15477056,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479143,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479122,55 PORT WALLACE,,1,14312,7429,0,0
55,7802,15477035,55 PORT WALLACE,,1,14312,7429,0,0
55,7802,15477036,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479123,55 PORT WALLACE,,1,14333,7429,0,0
55,7802,15477037,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479124,55 PORT WALLACE,,1,14333,7429,0,0
55,7802,15477038,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479125,55 PORT WALLACE,,1,14333,7429,0,0
55,7802,15477039,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479126,55 PORT WALLACE,,1,14333,7429,0,0
55,7802,15477040,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479127,55 PORT WALLACE,,1,14333,7429,0,0
55,7802,15477041,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479128,55 PORT WALLACE,,1,14333,7429,0,0
55,7802,15477050,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479137,55 PORT WALLACE,,1,14333,7429,0,0
55,7802,15477063,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479150,55 PORT WALLACE,,1,14333,7429,0,0
55,7802,15477064,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479151,55 PORT WALLACE,,1,14333,7429,0,0
55,7802,15477065,55 PORT WALLACE,,1,14312,7429,0,0
55,7902,15479152,55 PORT WALLACE,,1,14333,7429,0,0
56,7902,15479187,56 BRIDGE TERMINAL VIA MICMAC,,0,14284,7276,0,0
56,7802,15477102,56 BRIDGE TERMINAL VIA MICMAC,,0,14284,7276,0,0
56,7802,15477103,56 BRIDGE TERMINAL VIA MICMAC,,0,14360,7276,0,0
56,7902,15479188,56 BRIDGE TERMINAL VIA MICMAC,,0,14361,7276,0,0
56,7802,15477104,56 BRIDGE TERMINAL VIA MICMAC,,0,14284,7276,0,0
56,7902,15479189,56 BRIDGE TERMINAL VIA MICMAC,,0,14284,7276,0,0
56,7902,15479190,56 BRIDGE TERMINAL VIA MICMAC,,0,14361,7276,0,0
